country_host,name,requirements,study_field,study_level,url
España,"Beca Paulo Freire + de doctorado Junta de Andalucía, 2021","1. Tener ciudadanía de algún país de América Latina y residencia en un país integrante de la Comunidad Iberoamericana de Naciones en el momento de solicitar la beca.,2. Disponer del título de graduado y del máster que dé acceso a los estudios de doctorado.,3. El candidato deberá incorporar a la solicitud los expedientes académicos de los estudios que los hacen elegibles para un programa de doctorado (licenciatura, grado y máster cuando proceda).El candidato presentará el expediente académico completo, en el cual debe aparecer el nombre y los apellidos del alumno, la universidad, los estudios cursados y todas las materias y calificaciones, curso por curso, tanto de sus estudios de grado como los correspondientes al master. Además, será obligatorio adjuntar un documento explicativo para verificar que los estudios cursados por los candidatos, los hacen elegibles para ser admitidos en un programa de doctorado en el país donde han cursado estos estudios. Este documento puede ser una explicación oficial del sistema educativo de este país, emitido por su universidad o publicado en la web, o los requisitos de acceso al programa de doctorado de su universidad. La universidad de destino verificará la equivalencia de los estudios del candidato con relación a los títulos de su sistema educativo. Si la verificación no fuera satisfactoria la beca sería anulada. La OEI se reserva el derecho de solicitar los documentos explicativos que considere oportunos a los candidatos, con el fin de aclarar su situación académica.,4. El estudiante deberá presentar una memoria de proyecto de tesis doctoral.,5. El candidato presentará, antes del cierre de la convocatoria, al menos tres cartas de referencia de profesores universitarios o de otras personas relevantes con las que haya tenido contacto académico o profesional. Estas cartas son totalmente confidenciales y los candidatos no tendrán en ningún caso acceso a su contenido. Una de las cartas deberá ser la de su posible Director de Tesis o de alguna autoridad de la universidad de destino, en la que se exprese el interés o aceptación del candidato. Las cartas deberá dirigirse escaneadas a la siguiente dirección: educacion_superior@oei.int.,6. El candidato deberá cumplimentar el formulario de solicitud on line y adjuntar la documentación completa que se solicita en él.,7. La selección se realizará primando la excelencia académica, la calidad investigadora y profesional de los candidatos.,8. Cumplir con las exigencias legales o contractuales establecidas por la OEI.,COMPATIBILIDAD DE LA BECA CON OTRAS AYUDAS,a. Tanto las becas junior como las becas senior serán compatibles con otras ayudas otorgadas por entidades públicas o privadas, siempre que la suma de sus importes sean de menor o igual cuantía que las ofrecidas por las becas Paulo Freire+.,b. El doctorando deberá comunicar con la mayor celeridad a la unidad gestora de la OEI, la concesión de ayudas adicionales para sus estudios y renunciar a la beca Paulo Freire+ si las que le sean otorgadas son de una cuantía superior a la propia beca Paulo Freire+.","ciencias de la computación,Ingeniería",Doctorado,https://becas-sin-fronteras.com/beca/beca-paulo-freire-plus-de-doctorado-junta-de-andalucia-a1215/
"Argentina,Bolivia,Brasil,Chile,Colombia,Costa Rica,Cuba,la República Dominicana,Ecuador,El Salvador,España,Guatemala,Honduras,México,Nicaragua,Panamá,Paraguay,Perú,Portugal,Uruguay,Venezuela","Beca Paulo Freire + de doctorado para Investigador Senior, 2021","1. Tener ciudadanía de algún país de la Comunidad Iberoamericana de Naciones y residencia en un país integrante de la Comunidad Iberoamericana de Nacionales en el momento de solicitar la beca.,2. Disponer del título de graduado y del máster que dé acceso a los estudios de doctorado.,3. Los candidatos deberán incorporar a la solicitud los expedientes de los estudios que los hacen elegibles para un programa de doctorado (licenciatura, grado y máster cuando proceda). El candidato presentará el expediente académico completo, en el cual debe aparecer el nombre y los apellidos del alumno, la universidad, los estudios cursados y todas las materias y calificaciones, curso por curso, tanto de sus estudios de grado como los correspondientes al master.,4. Además, será obligatorio adjuntar un documento explicativo para verificar que los estudios cursados por los candidatos, los hacen elegibles para ser admitidos en un programa de doctorado en el país donde han cursado estos estudios.,5. Este documento puede ser una explicación oficial del sistema educativo de este país, emitido por su universidad o publicado en la web, o los requisitos de acceso al programa de doctorado de su universidad.,6. La universidad de destino verificará la equivalencia de los estudios del candidato con relación a los títulos de su sistema educativo.,7. Si la verificación no fuera satisfactoria la beca será anulada.,8. La OEI se reserva el derecho de solicitar los documentos explicativos que considere oportunos a los candidatos, con el fin de aclarar su situación académica.,9. El estudiante deberá presentar una memoria de proyecto de tesis doctoral.,10. El candidato presentará, antes del cierre de la convocatoria, al menos tres cartas de referencia de profesores universitarios o de otras personas relevantes con las que haya tenido contacto académico o profesional.,11. Estas cartas son totalmente confidenciales y los candidatos no tendrán en ningún caso acceso a su contenido.,12. Una de las cartas deberá ser la de su posible Director de Tesis o de alguna autoridad de la universidad de destino, en la que se exprese el interés o aceptación del candidato.,13. Las cartas deberán dirigirse escaneadas a la siguiente dirección: educacion_superior@oei.int,14. El candidato deberá cumplimentar el formulario de solicitud on line y adjuntar la documentación completa que se solicita en él.,15. La selección se realizará primando la excelencia académica, la calidad investigadora y profesional de los candidatos.,16. Cumplir con las exigencias legales o contractuales establecidas por la OEI.,17. Se valorará positivamente que la universidad proporcione al estudiante apoyo en la exención de matrícula, financiación de parte de la beca al estudiante (ayudas de manutención, alojamiento, bolsa de viaje, etc.),COMPATIBILIDAD DE LA BECA CON OTRAS AYUDAS,a. La beca senior será compatible con otras ayudas otorgadas por entidades públicas o privadas, siempre que la suma de sus importes sean de menor o igual cuantía que las ofrecidas por las becas Paulo Freire+.,b. El doctorando deberá comunicar con la mayor celeridad a la unidad gestora de la OEI, la concesión de ayudas adicionales para sus estudios y renunciar a la beca Paulo Freire+ si las que le sean otorgadas son de una cuantía superior a la propia beca Paulo Freire+.","ciencias de la computación,Ingeniería",Doctorado,https://becas-sin-fronteras.com/beca/beca-paulo-freire-plus-de-doctorado-para-investigador-senior-a1214/
Taiwán,"Becas de Maestría y Doctorado del Gobierno de Taiwán para colombianos, 2021","1. El aspirante debe ser mayor de 23 años y menor de 45 años,2. Tener un promedio mínimo de notas universitarias (pregrado o maestría, según el caso) de 3,7/5,0,3. Contar preferiblemente con mínimo 1 año de experiencia profesional,4. Poseer muy buenos conocimientos de idioma inglés con prueba escrita, con puntaje mínimo: TOEFL IBT: 80 puntos, CAMBRIDGE: 170 puntos o IELTS: 6.0 en todas las áreas.,5. El aspirante debe gozar de buena salud física y mental.,ASPECTOS IMPORTANTES,a. El aspirante no podrá tener nacionalidad de la República de China (Taiwán), no podrá tener títulos de Taiwán del mismo nivel o grado al que está aplicando, no puede haber sido beneficiario de la misma beca de Taiwán por más de un total de cinco años y no podrá ser beneficiario de cualquier modalidad de becas oficiales o universitarias de la República de China (Taiwán) al mismo tiempo.,b. Los aspirantes deberán gestionar la admisión a una universidad en Taiwán, o de lo contrario la aplicación no será recibida. La fecha límite de aplicación depende de cada universidad.,c. Los candidatos seleccionados deberán presentar a la Oficina Comercial de Taipéi en Colombia, una copia de su carta de admisión a la universidad en Taiwán, antes del 30 de junio de 2021. Sin obtener la admisión de la universidad o no presentar los documentos dentro del período establecido, resultará descalificada la candidatura a la beca.,d. Luego de ser seleccionado como beneficiario de la beca, los documentos deben ser legalizados con su traducción oficial en chino o inglés por la Embajada u Oficina de Representación de la República de China (Taiwán) para presentar en la universidad solicitada.,e. La beca no se pospone para próximos años.,f. La admisión de la universidad no equivale a que el aspirante ya sea beneficiado de la beca, sino hasta que llegue el aviso formal de la Oficina Comercial de Taipéi en Colombia sobre la aprobación de la beca.,g. Si hubiese irregularidad en cualquier documento presentado para el proceso de selección, se perderá la calidad de candidato y la postulación quedará excluida del proceso.","ciencias de la computación,Ingeniería","Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-de-maestria-y-doctorado-del-gobierno-de-taiwan-para-colombianos-a1338/
España,"Beca Atracción de Talento para estudios de Máster de la Universidad de Huelva, 2021-2022","1. Ser nacional de cualquier país excepto España.,2. Disponer de una titulación académica que en su país permita el acceso a los estudios del Máster. Además, esta titulación debe permitir el acceso al título de máster de la UHU para el que se solicita la beca.,3. Los solicitantes deben demostrar la excelencia de su trayectoria académica, que se valorará a partir de su expediente académico. Para ello deben acreditar una calificación media mínima de 7 sobre una escala de 10 en sus estudios de grado. En el cálculo de esta calificación se excluirán los estudios de posgrado (en caso de tenerlos finalizados).,4. Los solicitantes que no sean nacionales de un país en el que el español sea idioma oficial, deberán disponer de un nivel de español mínimo B2 acreditado, que les será solicitado si resultan beneficiarios de la beca cuando realicen su matrícula para el máster elegido.,5. Quedan excluidos de esta convocatoria los beneficiarios de años anteriores, y aquellas personas a las que se le adjudicó la beca en años anteriores y renunciaron a ella.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/beca-atraccion-de-talento-para-estudios-de-master-de-la-universidad-de-huelva-a2206/
"Alemania,Francia,Holanda,la India,Israel,Suiza,varios países","Becas Erasmus +, NeuroTime: Erasmus Mundus Joint Doctorate “Neural processing of time”, 2018","1. Las becas del programa Erasmus + de Doctorado pueden ser ofrecidas a estudiantes de cualquier región del mundo teniendo en cuenta el equilibrio territorial. No más de dos candidatos del mismo país pueden ser premiados en la misma convocatoria. 2. Los becarios del programa Erasmus + no pueden ser al mismo tiempo beneficiarios de otra subvención en educación superior.,3. Los candidatos a las becas deben haber obtenido un primer título de enseñanza superior o demostrar un nivel equivalente de aprendizaje reconocido de acuerdo con la legislación y las prácticas nacionales de cada país.,4. Doctorandos de terceros países, que han recibido previamente una Erasmus + para cursar una maestría, podrán recibir una beca Partner Country.,5. Los estudiantes pueden aplicar al programa Erasmus+ a las maestrías de su elección sin que superen el número de tres solicitudes en total por convocatoria.,6. Los estudiantes no pueden haber residido o llevado a cabo tu actividad principal (trabajar, estudiar, etc.) durante más de un total de 12 meses en los últimos cinco años en un país de la Unión Europea en el momento de presentar la solicitud.,7. Las becas se otorgan exclusivamente para la inscripción a tiempo completo.,8. Presentar ante el consorcio del doctorado la documentación requerida para confirmar el nivel del idioma en que se desarrolla el doctorado.,9. Las personas que ya se han beneficiado de una beca Erasmus Mundus de Doctorado no son elegibles para una segunda subvención.,10. Los candidatos deben pasar por lo menos dos tercios de su programa de doctorado en Europa durante el período cubierto por la beca.",ciencias de la computación,Doctorado,https://becas-sin-fronteras.com/beca/becas-erasmus-plus-neurotime-erasmus-mundus-joint-doctorate-neural-processing-of-time-10846/
"Alemania,Dinamarca,Italia,el Reino Unido,Suecia,varios países","Becas Erasmus +, SUFONAMA – Sustainable Forest and Nature Management, 2019","ESTUDIANTES,1. Sólo los candidatos que hayan aplicado y a su vez hayan sido aceptados al programa Erasmus Mundus Master Courses (EMMC) por el consorcio de universidades europeas, serán elegibles para una beca.,2. Las becas del programa Erasmus + pueden ser ofrecidas a estudiantes de cualquier región del mundo teniendo en cuenta el equilibrio territorial. No más de tres candidatos del mismo país pueden ser premiados en la misma convocatoria.,3. Los becarios del programa Erasmus + no pueden ser al mismo tiempo beneficiarios de otra subvención de movilidad en educación superior.,4. Los candidatos a las becas deben haber obtenido un primer título de enseñanza superior o demostrar un nivel equivalente de aprendizaje reconocido de acuerdo con la legislación y las prácticas nacionales de cada país.,5. Los estudiantes que hayan sido beneficiados con anterioridad con una beca del programa Erasmus + no son reelegibles.,6. Los estudiantes pueden aplicar al programa Erasmus+ a las maestrías de su elección sin que superen el número de tres solicitudes en total por convocatoria.,7. Los estudiantes no pueden haber residido o llevado a cabo su actividad principal (trabajar, estudiar, etc.) durante más de un total de 12 meses en los últimos cinco años en un país de la Unión Europea en el momento de presentar la solicitud.,ACADÉMICOS,1. Las becas se concederán a los académicos inscritos en cualquier institución de educación superior de un tercer país que será seleccionada por el consorcio de máster Erasmus+ para contribuir al programa conjunto con el socio europeo.,2. Si el consorcio incluye socios de terceros países (ya sea como socios o socios asociados), las becas se concederán a los académicos inscritos en una institución de educación superior europea en calidad de socio de pleno derecho con el propósito de contribuir al programa conjunto dentro de esta.,3. Los académicos que deseen ser aceptados a un máster Erasmus+ deben demostrar experiencia académica y/o profesional destacada para llevar valor añadido a los másters Erasmus+.,4. Sólo los candidatos que han sido aceptados para un máster Erasmus Mundus de acuerdo con la selección de criterios académicos específicos son elegibles para una beca.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-erasmus-plus-sufonama-sustainable-forest-and-nature-management-10814/
"Bélgica,España,Francia,el Reino Unido,varios países","Becas Erasmus +, MEREMMC – European MSc in Marine Environment and Resources","ESTUDIANTES,1. Sólo los candidatos que hayan aplicado y a su vez hayan sido aceptados al programa Erasmus Mundus Master Courses (EMMC) por el consorcio de universidades europeas, serán elegibles para una beca.,2. Las becas del programa Erasmus + pueden ser ofrecidas a estudiantes de cualquier región del mundo teniendo en cuenta el equilibrio territorial. No más de tres candidatos del mismo país pueden ser premiados en la misma convocatoria.,3. Los becarios del programa Erasmus + no pueden ser al mismo tiempo beneficiarios de otra subvención de movilidad en educación superior.,4. Los candidatos a las becas deben haber obtenido un primer título de enseñanza superior o demostrar un nivel equivalente de aprendizaje reconocido de acuerdo con la legislación y las prácticas nacionales de cada país.,5. Los estudiantes que hayan sido beneficiados con anterioridad con una beca del programa Erasmus + no son reelegibles.,6. Los estudiantes pueden aplicar al programa Erasmus+ a las maestrías de su elección sin que superen el número de tres solicitudes en total por convocatoria.,7. Los estudiantes no pueden haber residido o llevado a cabo su actividad principal (trabajar, estudiar, etc.) durante más de un total de 12 meses en los últimos cinco años en un país de la Unión Europea en el momento de presentar la solicitud.,ACADÉMICOS,1. Las becas se concederán a los académicos inscritos en cualquier institución de educación superior de un tercer país que será seleccionada por el consorcio de máster Erasmus+ para contribuir al programa conjunto con el socio europeo.,2. Si el consorcio incluye socios de terceros países (ya sea como socios o socios asociados), las becas se concederán a los académicos inscritos en una institución de educación superior europea en calidad de socio de pleno derecho con el propósito de contribuir al programa conjunto dentro de esta.,3. Los académicos que deseen ser aceptados a un máster Erasmus+ deben demostrar experiencia académica y/o profesional destacada para llevar valor añadido a los másters Erasmus+.,4. Sólo los candidatos que han sido aceptados para un máster Erasmus Mundus de acuerdo con la selección de criterios académicos específicos son elegibles para una beca.",ciencias de la computación,Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-erasmus-plus-meremmc-european-msc-in-marine-environment-and-resources-10792/
"Brasil,China,España,Noruega,Polonia,Portugal,Rusia,varios países","Becas Erasmus +, EMQAL – European Joint Master in Quality in Analytical Laboratories, 2018","ESTUDIANTES,1. Sólo los candidatos que hayan aplicado y a su vez hayan sido aceptados al programa Erasmus Mundus Master Courses (EMMC) por el consorcio de universidades europeas, serán elegibles para una beca.,2. Las becas del programa Erasmus + pueden ser ofrecidas a estudiantes de cualquier región del mundo teniendo en cuenta el equilibrio territorial. No más de tres candidatos del mismo país pueden ser premiados en la misma convocatoria.,3. Los becarios del programa Erasmus + no pueden ser al mismo tiempo beneficiarios de otra subvención de movilidad en educación superior.,4. Los candidatos a las becas deben haber obtenido un primer título de enseñanza superior o demostrar un nivel equivalente de aprendizaje reconocido de acuerdo con la legislación y las prácticas nacionales de cada país.,5. Los estudiantes que hayan sido beneficiados con anterioridad con una beca del programa Erasmus + no son reelegibles.,6. Los estudiantes pueden aplicar al programa Erasmus+ a las maestrías de su elección sin que superen el número de tres solicitudes en total por convocatoria.,7. Los estudiantes no pueden haber residido o llevado a cabo su actividad principal (trabajar, estudiar, etc.) durante más de un total de 12 meses en los últimos cinco años en un país de la Unión Europea en el momento de presentar la solicitud.,ACADÉMICOS,1. Las becas se concederán a los académicos inscritos en cualquier institución de educación superior de un tercer país que será seleccionada por el consorcio de máster Erasmus+ para contribuir al programa conjunto con el socio europeo.,2. Si el consorcio incluye socios de terceros países (ya sea como socios o socios asociados), las becas se concederán a los académicos inscritos en una institución de educación superior europea en calidad de socio de pleno derecho con el propósito de contribuir al programa conjunto dentro de esta.,3. Los académicos que deseen ser aceptados a un máster Erasmus+ deben demostrar experiencia académica y/o profesional destacada para llevar valor añadido a los másters Erasmus+.,4. Sólo los candidatos que han sido aceptados para un máster Erasmus Mundus de acuerdo con la selección de criterios académicos específicos son elegibles para una beca.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-erasmus-plus-emqal-european-joint-master-in-quality-in-analytical-laboratories-10745/
"España,Holanda,Noruega,el Reino Unido,varios países","Becas Erasmus +, CoMEM – Erasmus Mundus MSC Coastal and Marine Engineering and Management, 2018","ESTUDIANTES,1. Sólo los candidatos que hayan aplicado y a su vez hayan sido aceptados al programa Erasmus Mundus Master Courses (EMMC) por el consorcio de universidades europeas, serán elegibles para una beca.,2. Las becas del programa Erasmus + pueden ser ofrecidas a estudiantes de cualquier región del mundo teniendo en cuenta el equilibrio territorial. No más de tres candidatos del mismo país pueden ser premiados en la misma convocatoria.,3. Los becarios del programa Erasmus + no pueden ser al mismo tiempo beneficiarios de otra subvención de movilidad en educación superior.,4. Los candidatos a las becas deben haber obtenido un primer título de enseñanza superior o demostrar un nivel equivalente de aprendizaje reconocido de acuerdo con la legislación y las prácticas nacionales de cada país.,5. Los estudiantes que hayan sido beneficiados con anterioridad con una beca del programa Erasmus + no son reelegibles.,6. Los estudiantes pueden aplicar al programa Erasmus+ a las maestrías de su elección sin que superen el número de tres solicitudes en total por convocatoria.,7. Los estudiantes no pueden haber residido o llevado a cabo su actividad principal (trabajar, estudiar, etc.) durante más de un total de 12 meses en los últimos cinco años en un país de la Unión Europea en el momento de presentar la solicitud.,ACADÉMICOS,1. Las becas se concederán a los académicos inscritos en cualquier institución de educación superior de un tercer país que será seleccionada por el consorcio de máster Erasmus+ para contribuir al programa conjunto con el socio europeo.,2. Si el consorcio incluye socios de terceros países (ya sea como socios o socios asociados), las becas se concederán a los académicos inscritos en una institución de educación superior europea en calidad de socio de pleno derecho con el propósito de contribuir al programa conjunto dentro de esta.,3. Los académicos que deseen ser aceptados a un máster Erasmus+ deben demostrar experiencia académica y/o profesional destacada para llevar valor añadido a los másters Erasmus+.,4. Sólo los candidatos que han sido aceptados para un máster Erasmus Mundus de acuerdo con la selección de criterios académicos específicos son elegibles para una beca.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-erasmus-plus-comem-erasmus-mundus-msc-coastal-and-marine-engineering-and-management-10723/
"Alemania,España,Francia,Italia,Polonia,varios países","Becas Erasmus +, MathMods – Mathematical Modelling in Engineering: Theory, Numerics, Applications, 2018","Requisitos:,1. Tener un título de licenciatura en una carrera afín al programa (Matemáticas, Física o Ingeniería).,2. Todos los solicitantes cuya lengua nativa no sea el inglés son requeridos a presentar evidencia de su dominio: TOEFL 550 puntos, IELTS (6.0 puntos) o equivalente.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-erasmus-plus-mathmods-mathematical-modelling-in-engineering-theory-numerics-applications-10704/
Australia,Becas International Postgraduate Research Scholarships,"Para ser considerado para la beca IPRS, el solicitante debe:,1. Ser un solicitante internacional (es decir, un ciudadano de un país que no sea Australia o Nueva Zelanda, y no un residente permanente en Australia.),2. Haber completado estudios que sean al menos equivalentes a una licenciatura de 4 años en una universidad australiana con un resultado mínimo de honores de primera clase;,3. Haber solicitado la admisión a emprender una maestría o doctorado de grado de investigación, o estar matriculado actualmente en un grado de investigación de postgrado en la Universidad de Melbourne.,4. No haber completado un título de investigación al mismo o superior nivel que el curso para el que se solicita la beca.","ciencias de la computación,Ingeniería","Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-australia-beca-international-postgraduate-research-scholarships-melbourne-10681/
España,"Becas para el Master Tecnologías de la Información y Comunicación en Educación – Becas Fundación Carolina, 2018","Requisitos a cumplir por el candidato:,1. Ser nacional de algún país de América Latina miembro de la Comunidad Iberoamericana de Naciones o de Portugal.,2. No tener la residencia en España.,3. Disponer de una dirección de correo electrónico.,4. Poseer el título de licenciado o equivalente en las carreras afines al programa.,5. Nivel de inglés.,6. Experiencia en TIC.,7. Los alumnos que accedan al Máster a través de las becas de la Fundación Carolina deben ser titulados (licenciados) en Psicopedagogía y Maestros (con equivalencia a licenciatura). Se tendrá en cuenta la experiencia profesional en el ámbito educativo.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-espana-beca-fundacion-carolina-master-tecnologias-informacion-comunicacion-educacion-10623/
España,"Becas para el Máster en Bebidas Fermentadas – Becas Fundación Carolina, 2018","Requisitos a cumplir por el candidato:,1. Ser nacional de algún país de América Latina miembro de la Comunidad Iberoamericana de Naciones o de Portugal.,2. No tener la residencia en España.,3. Disponer de una dirección de correo electrónico.,4. El candidato deberá poseer formación previa en la materia del máster.,5. El candidato deberá poseer el nivel de licenciatura en enología, biología, agronomía, bioquímica, biotecnología, química, farmacia, áreas afines y sus ingenierías correspondientes.",ciencias de la computación,Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-espana-beca-fundacion-carolina-master-bebidas-fermentadas-10558/
España,"Becas para el Máster Universitario en Física y Matemáticas – Becas Fundación Carolina, 2019","1. Ser nacional de algún país de América Latina miembro de la Comunidad Iberoamericana de Naciones o de Portugal.,2. No tener la residencia en España.,3. Disponer de una dirección de correo electrónico.,4. Los candidatos deben estar en posesión del título de licenciado universitario o ingeniero en la materias afines a la temática del máster.,5. Como requisito de admisión se exige al alumno acreditar un nivel de inglés igual o superior al B1.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-espana-beca-fundacion-carolina-master-oficial-postgrado-fisica-matematicas-10537/
España,"Becas para cursar másteres universitarios en la Universidad Rovira i Virgili, en España – AUIP, 2021-2022","1. Las becas están destinadas a estudiantes que estén en posesión del título de grado, licenciado o equivalente procedentes de centros universitarios no españoles asociados a la AUIP.,2. Los solicitantes, para ser admitidos en el proceso de adjudicación de las becas, deben haber formalizado previamente la preinscripción en el máster de la URV para el que se convoca la beca.,3. En el caso de los másteres interuniversitarios, es necesario que el solicitante formalice la matrícula en la URV.,4. El disfrute efectivo de la dotación de la beca está sujeto a que el estudiante se matricule del primer curso del máster para el que ha realizado la preinscripción y de un mínimo de 47 créditos en el máster para el que se concede la beca. El plazo máximo para formalizar la matrícula es el establecido en el calendario de preinscripción, admisión y matrícula de másteres universitarios (ver: https://www.urv.cat/es/estudios/masteres/admision/pas-a-pas-preinscripcio/ ).,5. Si no se cumplen estos requisitos o no se ha formalizado la matrícula en el plazo establecido por causas imputables al estudiante, la beca concedida de forma provisional será revocada y se otorgará al solicitante matriculado en el máster con más puntuación en la lista de espera.,6. Se puede disfrutar de beca por un único máster (a pesar de que el máster pueda desarrollarse en dos cursos académicos). Los solicitantes que hayan disfrutado de beca en otro máster quedan excluidos del proceso de selección de forma automática.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-espana-becas-masteres-universitarios-universidad-rovira-i-virgili-auip-10865/
España,"Becas para cursar másteres universitarios en la Universidad de Alcalá, en España – AUIP, 2021","1. Los/las estudiantes extranjeros que opten a las becas deberán ser titulados universitarios, preferiblemente en un área de conocimiento afín al Máster solicitado.,2. Los aspirantes a las ayudas deberán hacer la preinscripción de los másteres de su interés siguiendo el procedimiento establecido por la UAH.,3. El orden de preferencia debe coincidir con el orden indicado en la solicitud de beca.,4. El estudiante podrá concurrir de manera simultánea a la convocatoria general de Becas Miguel de Cervantes de la UAH. Sin embargo, el disfrute de la beca será incompatible con otras ayudas de otras instituciones para el mismo fin.","ciencias de la computación,Ingeniería",Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-espana-becas-masteres-universitarios-universidad-de-alcala-auip-10857/
España,"Ayudas de iniciación a la investigación del Plan de Fomento de la Investigación de la Universidad de Murcia, 2021-2022","1. Podrán ser solicitantes y beneficiarios o beneficiarias de estas ayudas, los españoles y españolas, las personas nacionales de cualquier Estado miembro de la Unión Europea y las personas nacionales de otros países no comunitarios, cuya situación quede contemplada en algunas de las dos modalidades anteriormente descritas.,2. Quedan excluidas de este programa las personas que hayan sido adjudicatarias, de anteriores convocatorias de Ayudas de Iniciación a la Investigación del Plan de Fomento de la Investigación de la Universidad de Murcia, en la modalidad por la que se presenten.","ciencias de la computación,Ingeniería","Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/ayudas-de-iniciacion-a-la-investigacion-del-plan-de-fomento-de-la-investigacion-de-la-universidad-de-murcia-a2310/
España,"Becas para Másteres Oficiales en la Universidad de La Rioja – Becas AUIP, 2021","1. Ser profesor/a o investigador/a en activo o titulado/a con posterioridad al 1 de enero de 2016 de alguna de las Universidades latinoamericanas afiliadas a la Asociación Universitaria Iberoamericana de Posgrado (AUIP).,2. Haber sido admitida/o en alguno de los programas de Máster del listado que figura en el Anexo I.,3. Tener residencia en uno de los siguientes países: Argentina, Bolivia, Brasil, Chile, Colombia, Costa Rica, Cuba, Ecuador, El Salvador, Guatemala, México, Nicaragua, Panamá, Paraguay, Perú, Puerto Rico, República Dominicana, Uruguay y Venezuela.,4. No haber resultado beneficiario de una ayuda para realizar un Máster en la Universidad de La Rioja en anteriores ediciones de esta Convocatoria.,5. Las personas solicitantes deberán cumplir los requisitos indicados, excepto el apartado b), en la fecha de finalización del plazo de presentación de solicitudes. No se considerarán aquellas solicitudes que no cumplan con los requisitos mencionados en este apartado.",ciencias de la computación,Maestría / Especialidad,https://becas-sin-fronteras.com/beca/becas-para-masteres-oficiales-en-la-universidad-de-la-rioja-becas-auip-a2304/
online,"Becas conjuntas Caribbean University – OUI, 2021-2022","REQUISITOS PARA POSTULAR A LA BECA DE MAESTRÍA:,1. Pertenecer a una institución de educación superior que sean miembros regulares de la OUI.,2. Poseer grado de licenciatura, pregrado o sub grado completado.,REQUISITOS PARA POSTULAR A LA BECA DE DOCTORADO:,a. Pertenecer a una institución de educación superior que sean miembros regulares de la OUI.,b. Poseer un grado a nivel de Maestría completado.",ciencias de la computación,"Maestría / Especialidad,Doctorado",https://becas-sin-fronteras.com/beca/becas-conjuntas-caribbean-university-oui-a2343/
Colombia,"Becas GdO Conexión U, 2021","1. La beca será otorgada únicamente a personas que ingresen a primer semestre en la Universidad.,2. Es necesario tener en cuenta que, en cuanto la empresa no pueda contactarse con el participante, este será automáticamente descalificado. Por ello, recomendamos diligenciar cuidadosamente y de manera correcta todos los datos de contacto.,3. La edad máxima para aplicar es hasta 22 años.,4. Estar al día con los pagos de GdO.,5. Haber obtenido mínimo 310 puntos en las pruebas Saber 11°.,6. Ser admitido en la Universidad y el programa de elección, no lo hace ganador de la Beca Conexión U. Recuerde que únicamente GdO está autorizado para realizar la notificación de los ganadores de esta beca.,7. GdO tiene la discreción absoluta para seleccionar a los beneficiarios y entregar información referente al Programa Conexión U.,8. Ser bachiller residente en estratos 1 o 2 de los municipios donde GdO, Gases de Occidente presta sus servicios.,9. Ser usuario, hijo de usuario y/o suscriptor del servicio de gas natural domiciliario en el Departamento del Valle del Cauca o Cauca.","ciencias de la computación,Ingeniería",Licenciatura / Grado,https://becas-sin-fronteras.com/beca/becas-gdo-conexion-u-a2348/
